	date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
349	4/15/1962	NA	NA	0	NA	6.3	NA	NA	NA	NA	NA	NA
350	4/16/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
351	4/17/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
352	4/18/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
353	4/19/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
354	4/20/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
355	4/21/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
356	4/22/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
357	4/23/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
358	4/24/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
359	4/25/1962	NA	NA	0	NA	7.3	NA	NA	NA	NA	NA	NA
360	4/26/1962	NA	NA	0	NA	3.6	NA	NA	NA	NA	NA	NA
361	4/27/1962	NA	NA	0	NA	12.8	NA	NA	NA	NA	NA	NA
362	4/28/1962	NA	NA	0	NA	0.9	NA	NA	NA	NA	NA	NA
363	4/29/1962	NA	NA	0	NA	2.9	NA	NA	NA	NA	NA	NA
364	4/30/1962	NA	NA	0	NA	3.6	NA	NA	NA	NA	NA	NA
365	5/1/1962	NA	NA	0	NA	1.8	NA	NA	NA	NA	NA	NA
366	5/2/1962	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA
367	5/3/1962	NA	NA	0	NA	0.5	NA	NA	NA	NA	NA	NA
368	5/4/1962	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
369	5/5/1962	NA	0	0	NA	4	NA	NA	NA	NA	NA	NA
370	5/6/1962	NA	0	0	NA	7.5	NA	NA	NA	NA	NA	NA
371	5/7/1962	NA	0	0	NA	6.8	NA	NA	NA	NA	NA	NA
372	5/8/1962	NA	0	0	NA	10	NA	NA	NA	NA	NA	NA
373	5/9/1962	NA	0	0	NA	2.5	NA	NA	NA	NA	NA	NA
374	5/10/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
375	5/11/1962	NA	0	0	NA	15	NA	NA	NA	NA	NA	NA
376	5/12/1962	NA	0	0	NA	5	NA	NA	NA	NA	NA	NA
377	5/13/1962	NA	0	0	NA	18	NA	NA	NA	NA	NA	NA
378	5/14/1962	NA	0	0	NA	4.1	NA	NA	NA	NA	NA	NA
379	5/15/1962	NA	0	0	NA	5.8	NA	NA	NA	NA	NA	NA
380	5/16/1962	NA	0	0	NA	13.3	NA	NA	NA	NA	NA	NA
381	5/17/1962	NA	0	0	NA	0.2	NA	NA	NA	NA	NA	NA
382	5/18/1962	NA	0	0	NA	15.3	NA	NA	NA	NA	NA	NA
383	5/19/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
384	5/20/1962	NA	0	0	NA	1.4	NA	NA	NA	NA	NA	NA
385	5/21/1962	NA	0	0	NA	4.3	NA	NA	NA	NA	NA	NA
386	5/22/1962	NA	0	0	NA	1.4	NA	NA	NA	NA	NA	NA
387	5/23/1962	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA
388	5/24/1962	NA	0	0	NA	0.4	NA	NA	NA	NA	NA	NA
389	5/25/1962	NA	0	0	NA	3.6	NA	NA	NA	NA	NA	NA
390	5/26/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
391	5/27/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
392	5/28/1962	NA	0	0	NA	2.1	NA	NA	NA	NA	NA	NA
393	5/29/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
394	5/30/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
395	9/30/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
396	10/1/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
397	10/2/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
398	10/3/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
399	10/4/1962	NA	0	0	NA	2.1	NA	NA	NA	NA	NA	NA
400	10/5/1962	NA	0	0	NA	7	NA	NA	NA	NA	NA	NA
401	10/6/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
402	10/7/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
403	10/8/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
404	10/9/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
405	10/10/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
406	10/11/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
407	10/12/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
408	10/13/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
409	10/14/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
410	10/15/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
411	10/16/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
412	10/17/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
413	10/18/1962	NA	0	0	NA	0.8	NA	NA	NA	NA	NA	NA
414	10/19/1962	NA	0	0	NA	1.2	NA	NA	NA	NA	NA	NA
415	10/20/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
416	10/21/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
417	10/22/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
418	10/23/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
419	10/24/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
420	10/25/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
421	10/26/1962	NA	0	0	NA	7.9	NA	NA	NA	NA	NA	NA
422	10/27/1962	NA	0	0	NA	1.3	NA	NA	NA	NA	NA	NA
423	10/28/1962	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA
424	10/29/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
425	10/30/1962	NA	0	0	NA	10.4	NA	NA	NA	NA	NA	NA
426	10/31/1962	NA	0	0	NA	5.7	NA	NA	NA	NA	NA	NA
427	11/1/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
428	11/2/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
429	11/3/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
430	11/4/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
431	11/5/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
432	11/6/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
433	11/7/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
434	11/8/1962	NA	0	0	NA	1.7	NA	NA	NA	NA	NA	NA
435	11/9/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
436	11/10/1962	NA	0	0	NA	0.5	NA	NA	NA	NA	NA	NA
437	11/11/1962	NA	0	0	NA	0.6	NA	NA	NA	NA	NA	NA
438	11/12/1962	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA
439	11/13/1962	NA	0	0	NA	2.9	NA	NA	NA	NA	NA	NA
440	11/14/1962	NA	0	0	NA	3	NA	NA	NA	NA	NA	NA
441	11/15/1962	NA	0	1	NA	0.4	NA	NA	NA	NA	NA	NA
442	11/16/1962	NA	1	0	NA	0	NA	NA	NA	NA	NA	NA
443	11/17/1962	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
444	11/18/1962	NA	0	2	NA	0.8	NA	NA	NA	NA	NA	NA
445	11/19/1962	NA	2	1	NA	0.3	NA	NA	NA	NA	NA	NA
446	11/20/1962	NA	3	2	NA	0.6	NA	NA	NA	NA	NA	NA
447	11/21/1962	NA	5	0	NA	0	NA	NA	NA	NA	NA	NA
448	11/22/1962	NA	5	0	NA	0	NA	NA	NA	NA	NA	NA
449	11/23/1962	NA	5	0	NA	0	NA	NA	NA	NA	NA	NA
450	11/24/1962	NA	3	0	NA	0	NA	NA	NA	NA	NA	NA
451	11/25/1962	NA	3	0	NA	0	NA	NA	NA	NA	NA	NA
452	11/26/1962	NA	2	0	NA	0	NA	NA	NA	NA	NA	NA
453	11/27/1962	NA	1	0	NA	0	NA	NA	NA	NA	NA	NA
454	11/28/1962	NA	0	3	NA	1.5	NA	NA	NA	NA	NA	NA
455	11/29/1962	NA	3	10	NA	8.1	NA	NA	NA	NA	NA	NA
456	11/30/1962	NA	13	4	NA	2	NA	NA	NA	NA	NA	NA
457	12/1/1962	NA	17	0	NA	0	NA	NA	NA	NA	NA	NA
458	12/2/1962	NA	17	0	NA	0	NA	NA	NA	NA	NA	NA
459	12/3/1962	NA	16	0	NA	0	NA	NA	NA	NA	NA	NA
460	12/4/1962	NA	16	0	NA	0	NA	NA	NA	NA	NA	NA
461	12/5/1962	NA	15	0	NA	0	NA	NA	NA	NA	NA	NA
462	12/6/1962	NA	15	0	NA	0	NA	NA	NA	NA	NA	NA
463	12/7/1962	NA	14	0	NA	0	NA	NA	NA	NA	NA	NA
464	12/8/1962	NA	14	12	NA	9.5	NA	NA	NA	NA	NA	NA
465	12/9/1962	NA	25	3	NA	2	NA	NA	NA	NA	NA	NA
466	12/10/1962	NA	28	15	NA	13.3	NA	NA	NA	NA	NA	NA
467	12/11/1962	NA	43	19	NA	17.3	NA	NA	NA	NA	NA	NA
468	12/12/1962	NA	62	3	NA	2	NA	NA	NA	NA	NA	NA
469	12/13/1962	NA	65	14	NA	11.4	NA	NA	NA	NA	NA	NA
470	12/14/1962	NA	79	30	NA	23.1	NA	NA	NA	NA	NA	NA
471	12/15/1962	NA	109	2	NA	1	NA	NA	NA	NA	NA	NA
472	12/16/1962	NA	111	20	NA	17.4	NA	NA	NA	NA	NA	NA
473	12/17/1962	NA	131	18	NA	16.5	NA	NA	NA	NA	NA	NA
474	12/18/1962	NA	149	1	NA	0.5	NA	NA	NA	NA	NA	NA
475	12/19/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
476	12/20/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
477	12/21/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
478	12/22/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
479	12/23/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
480	12/24/1962	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
481	12/25/1962	NA	150	2	NA	1.1	NA	NA	NA	NA	NA	NA
482	12/26/1962	NA	152	0	NA	0	NA	NA	NA	NA	NA	NA
483	12/27/1962	NA	152	0	NA	0	NA	NA	NA	NA	NA	NA
484	12/28/1962	NA	152	0	NA	0	NA	NA	NA	NA	NA	NA
485	12/29/1962	NA	152	0	NA	0	NA	NA	NA	NA	NA	NA
486	12/30/1962	NA	152	6	NA	4.7	NA	NA	NA	NA	NA	NA
487	12/31/1962	NA	158	0	NA	0	NA	NA	NA	NA	NA	NA
488	1/1/1963	NA	158	0	NA	0	NA	NA	NA	NA	NA	NA
489	1/2/1963	NA	158	5	NA	4.5	NA	NA	NA	NA	NA	NA
490	1/3/1963	NA	163	1	NA	3.5	NA	NA	NA	NA	NA	NA
491	1/4/1963	NA	164	1	NA	1.5	NA	NA	NA	NA	NA	NA
492	1/5/1963	NA	165	0	NA	0.8	NA	NA	NA	NA	NA	NA
493	1/6/1963	NA	165	0	NA	0	NA	NA	NA	NA	NA	NA
494	1/7/1963	NA	165	0	NA	0	NA	NA	NA	NA	NA	NA
495	1/8/1963	NA	140	0	NA	0.4	NA	NA	NA	NA	NA	NA
496	1/9/1963	NA	140	0	NA	0	NA	NA	NA	NA	NA	NA
497	1/10/1963	NA	140	0	NA	0	NA	NA	NA	NA	NA	NA
498	1/11/1963	NA	140	0	NA	0	NA	NA	NA	NA	NA	NA
499	1/12/1963	NA	140	5	NA	2.1	NA	NA	NA	NA	NA	NA
500	1/13/1963	NA	145	15	NA	6	NA	NA	NA	NA	NA	NA
501	1/14/1963	NA	160	3	NA	1	NA	NA	NA	NA	NA	NA
502	1/15/1963	NA	163	1	NA	0.8	NA	NA	NA	NA	NA	NA
503	1/16/1963	NA	164	1	NA	0.6	NA	NA	NA	NA	NA	NA
504	1/17/1963	NA	165	1	NA	0.4	NA	NA	NA	NA	NA	NA
505	1/18/1963	NA	166	0	NA	0	NA	NA	NA	NA	NA	NA
506	1/19/1963	NA	166	0	NA	0.3	NA	NA	NA	NA	NA	NA
507	1/20/1963	NA	166	1	NA	0.3	NA	NA	NA	NA	NA	NA
508	1/21/1963	NA	167	0	NA	0	NA	NA	NA	NA	NA	NA
509	1/22/1963	NA	167	0	NA	0	NA	NA	NA	NA	NA	NA
510	1/23/1963	NA	167	3	NA	1.5	NA	NA	NA	NA	NA	NA
511	1/24/1963	NA	170	0	NA	0	NA	NA	NA	NA	NA	NA
512	1/25/1963	NA	170	0	NA	0	NA	NA	NA	NA	NA	NA
513	1/26/1963	NA	170	13	NA	5.5	NA	NA	NA	NA	NA	NA
514	1/27/1963	NA	183	0	NA	0	NA	NA	NA	NA	NA	NA
515	1/28/1963	NA	183	0	NA	0	NA	NA	NA	NA	NA	NA
516	1/29/1963	NA	183	0	NA	0	NA	NA	NA	NA	NA	NA
517	1/30/1963	NA	183	0	NA	0	NA	NA	NA	NA	NA	NA
518	1/31/1963	NA	183	0	NA	0	NA	NA	NA	NA	NA	NA
519	2/1/1963	NA	183	0	NA	0.2	NA	NA	NA	NA	NA	NA
520	2/2/1963	NA	183	1	NA	0.8	NA	NA	NA	NA	NA	NA
521	2/3/1963	NA	184	0	NA	0	NA	NA	NA	NA	NA	NA
522	2/4/1963	NA	184	8	NA	5	NA	NA	NA	NA	NA	NA
523	2/5/1963	NA	187	3	NA	1.1	NA	NA	NA	NA	NA	NA
524	2/6/1963	NA	187	0	NA	0	NA	NA	NA	NA	NA	NA
525	2/7/1963	NA	187	0	NA	0	NA	NA	NA	NA	NA	NA
526	2/8/1963	NA	187	0	NA	0	NA	NA	NA	NA	NA	NA
527	2/9/1963	NA	187	0	NA	0	NA	NA	NA	NA	NA	NA
528	2/10/1963	NA	187	0	NA	0	NA	NA	NA	NA	NA	NA
529	2/11/1963	NA	187	3	NA	1	NA	NA	NA	NA	NA	NA
530	2/12/1963	NA	190	5	NA	2	NA	NA	NA	NA	NA	NA
531	2/13/1963	NA	195	0	NA	0.3	NA	NA	NA	NA	NA	NA
532	2/14/1963	NA	195	0	NA	0	NA	NA	NA	NA	NA	NA
533	2/15/1963	NA	195	0	NA	0	NA	NA	NA	NA	NA	NA
534	2/16/1963	NA	195	0	NA	0	NA	NA	NA	NA	NA	NA
535	2/17/1963	NA	195	5	NA	2.3	NA	NA	NA	NA	NA	NA
536	2/18/1963	NA	200	1	NA	0.7	NA	NA	NA	NA	NA	NA
537	2/19/1963	NA	201	0	NA	0	NA	NA	NA	NA	NA	NA
538	2/20/1963	NA	201	0	NA	0	NA	NA	NA	NA	NA	NA
539	2/21/1963	NA	201	0	NA	0	NA	NA	NA	NA	NA	NA
540	2/22/1963	NA	201	0	NA	0	NA	NA	NA	NA	NA	NA
541	2/23/1963	NA	201	0	NA	0	NA	NA	NA	NA	NA	NA
542	2/24/1963	NA	201	1	NA	0.7	NA	NA	NA	NA	NA	NA
543	2/25/1963	NA	202	0	NA	0	NA	NA	NA	NA	NA	NA
544	2/26/1963	NA	202	0	NA	0	NA	NA	NA	NA	NA	NA
545	2/27/1963	NA	202	0	NA	0	NA	NA	NA	NA	NA	NA
546	2/28/1963	NA	202	0	NA	0	NA	NA	NA	NA	NA	NA
547	3/1/1963	NA	190	0	NA	0	NA	NA	NA	NA	NA	NA
548	3/2/1963	NA	180	0	NA	0	NA	NA	NA	NA	NA	NA
549	3/3/1963	NA	170	0	NA	0	NA	NA	NA	NA	NA	NA
550	3/4/1963	NA	160	0	NA	0	NA	NA	NA	NA	NA	NA
551	3/5/1963	NA	150	0	NA	0	NA	NA	NA	NA	NA	NA
552	3/6/1963	NA	140	0	NA	0	NA	NA	NA	NA	NA	NA
553	3/7/1963	NA	130	0	NA	0	NA	NA	NA	NA	NA	NA
554	3/8/1963	NA	120	0	NA	2.1	NA	NA	NA	NA	NA	NA
555	3/9/1963	NA	110	0	NA	0	NA	NA	NA	NA	NA	NA
556	3/10/1963	NA	100	0	NA	0	NA	NA	NA	NA	NA	NA
557	3/11/1963	NA	90	3	NA	5.8	NA	NA	NA	NA	NA	NA
558	3/12/1963	NA	93	8	NA	10.4	NA	NA	NA	NA	NA	NA
559	3/13/1963	NA	101	0	NA	0	NA	NA	NA	NA	NA	NA
560	3/14/1963	NA	101	0	NA	0	NA	NA	NA	NA	NA	NA
561	3/15/1963	NA	101	0	NA	0	NA	NA	NA	NA	NA	NA
562	3/16/1963	NA	101	1	NA	0.5	NA	NA	NA	NA	NA	NA
563	3/17/1963	NA	102	0	NA	0	NA	NA	NA	NA	NA	NA
564	3/18/1963	NA	102	2	NA	0.9	NA	NA	NA	NA	NA	NA
565	3/19/1963	NA	104	0	NA	0	NA	NA	NA	NA	NA	NA
566	3/20/1963	NA	104	2	NA	3	NA	NA	NA	NA	NA	NA
567	3/21/1963	NA	106	1	NA	1.6	NA	NA	NA	NA	NA	NA
568	3/22/1963	NA	107	0	NA	0	NA	NA	NA	NA	NA	NA
569	3/23/1963	NA	107	0	NA	0.3	NA	NA	NA	NA	NA	NA
570	3/24/1963	NA	107	0	NA	0	NA	NA	NA	NA	NA	NA
571	3/25/1963	NA	107	10	NA	13.6	NA	NA	NA	NA	NA	NA
572	3/26/1963	NA	117	0	NA	0.2	NA	NA	NA	NA	NA	NA
573	3/27/1963	NA	117	0	NA	0	NA	NA	NA	NA	NA	NA
574	3/28/1963	NA	117	0	NA	0	NA	NA	NA	NA	NA	NA
575	3/29/1963	NA	117	0	NA	0.4	NA	NA	NA	NA	NA	NA
576	3/30/1963	NA	117	0	NA	0.3	NA	NA	NA	NA	NA	NA
577	3/31/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
578	4/1/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
579	4/2/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
580	4/3/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
581	4/4/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
582	4/5/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
583	4/6/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
584	4/7/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
585	4/8/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
586	4/9/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
587	4/10/1963	NA	NA	0	NA	15.6	NA	NA	NA	NA	NA	NA
588	4/11/1963	NA	NA	0	NA	0.8	NA	NA	NA	NA	NA	NA
589	4/12/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
590	4/13/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
591	4/14/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
592	4/15/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
593	4/16/1963	NA	NA	0	NA	0.3	NA	NA	NA	NA	NA	NA
594	4/17/1963	NA	NA	0	NA	2.3	NA	NA	NA	NA	NA	NA
595	4/18/1963	NA	NA	0	NA	0.1	NA	NA	NA	NA	NA	NA
596	4/19/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
597	4/20/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
598	4/21/1963	NA	NA	0	NA	0.7	NA	NA	NA	NA	NA	NA
599	4/22/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
600	4/23/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
601	4/24/1963	NA	NA	0	NA	0.2	NA	NA	NA	NA	NA	NA
602	4/25/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
603	4/26/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
604	4/27/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
605	4/28/1963	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
606	4/29/1963	NA	NA	0	NA	15.7	NA	NA	NA	NA	NA	NA
607	4/30/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
608	5/1/1963	NA	0	0	NA	10.6	NA	NA	NA	NA	NA	NA
609	5/2/1963	NA	0	0	NA	12.7	NA	NA	NA	NA	NA	NA
610	5/3/1963	NA	0	0	NA	7.6	NA	NA	NA	NA	NA	NA
611	5/4/1963	NA	0	0	NA	10.1	NA	NA	NA	NA	NA	NA
612	5/5/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
613	5/6/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
614	5/7/1963	NA	0	0	NA	0.1	NA	NA	NA	NA	NA	NA
615	5/8/1963	NA	0	0	NA	2.1	NA	NA	NA	NA	NA	NA
616	5/9/1963	NA	0	0	NA	5.7	NA	NA	NA	NA	NA	NA
617	5/10/1963	NA	0	0	NA	2.5	NA	NA	NA	NA	NA	NA
618	5/11/1963	NA	0	0	NA	6.9	NA	NA	NA	NA	NA	NA
619	5/12/1963	NA	0	0	NA	3.2	NA	NA	NA	NA	NA	NA
620	5/13/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
621	5/14/1963	NA	0	0	NA	2.2	NA	NA	NA	NA	NA	NA
622	5/15/1963	NA	0	0	NA	17.7	NA	NA	NA	NA	NA	NA
623	5/16/1963	NA	0	0	NA	4.1	NA	NA	NA	NA	NA	NA
624	5/17/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
625	5/18/1963	NA	0	0	NA	1.6	NA	NA	NA	NA	NA	NA
626	5/19/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
627	5/20/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
628	5/21/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
629	5/22/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
630	5/23/1963	NA	0	0	NA	21	NA	NA	NA	NA	NA	NA
631	5/24/1963	NA	0	0	NA	0.5	NA	NA	NA	NA	NA	NA
632	5/25/1963	NA	0	0	NA	8.1	NA	NA	NA	NA	NA	NA
633	5/26/1963	NA	0	0	NA	6.4	NA	NA	NA	NA	NA	NA
634	5/27/1963	NA	0	0	NA	2.2	NA	NA	NA	NA	NA	NA
635	5/28/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
636	5/29/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
637	5/30/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
638	9/30/1963	NA	0	0	NA	4	NA	NA	NA	NA	NA	NA
639	10/1/1963	NA	0	0	NA	4.2	NA	NA	NA	NA	NA	NA
640	10/2/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
641	10/3/1963	NA	0	0	NA	0.2	NA	NA	NA	NA	NA	NA
642	10/4/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
643	10/5/1963	NA	0	0	NA	11.3	NA	NA	NA	NA	NA	NA
644	10/6/1963	NA	0	0	NA	9.2	NA	NA	NA	NA	NA	NA
645	10/7/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
646	10/8/1963	NA	0	0	NA	0.7	NA	NA	NA	NA	NA	NA
647	10/9/1963	NA	0	0	NA	6.2	NA	NA	NA	NA	NA	NA
648	10/10/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
649	10/11/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
650	10/12/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
651	10/13/1963	NA	0	0	NA	10.3	NA	NA	NA	NA	NA	NA
652	10/14/1963	NA	0	0	NA	1.2	NA	NA	NA	NA	NA	NA
653	10/15/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
654	10/16/1963	NA	0	0	NA	4.9	NA	NA	NA	NA	NA	NA
655	10/17/1963	NA	0	0	NA	0.3	NA	NA	NA	NA	NA	NA
656	10/18/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
657	10/19/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
658	10/20/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
659	10/21/1963	NA	0	0	NA	5.1	NA	NA	NA	NA	NA	NA
660	10/22/1963	NA	0	0	NA	0.2	NA	NA	NA	NA	NA	NA
661	10/23/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
662	10/24/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
663	10/25/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
664	10/26/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
665	10/27/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
666	10/28/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
667	10/29/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
668	10/30/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
669	10/31/1963	NA	0	0	NA	4	NA	NA	NA	NA	NA	NA
670	11/1/1963	NA	0	0	NA	2.7	NA	NA	NA	NA	NA	NA
671	11/2/1963	NA	0	0	NA	1.3	NA	NA	NA	NA	NA	NA
672	11/3/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
673	11/4/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
674	11/5/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
675	11/6/1963	NA	0	0	NA	6.1	NA	NA	NA	NA	NA	NA
676	11/7/1963	NA	0	0	NA	12.2	NA	NA	NA	NA	NA	NA
677	11/8/1963	NA	0	0	NA	5.4	NA	NA	NA	NA	NA	NA
678	11/9/1963	NA	0	0	NA	5.5	NA	NA	NA	NA	NA	NA
679	11/10/1963	NA	0	0	NA	0.2	NA	NA	NA	NA	NA	NA
680	11/11/1963	NA	0	0	NA	3.4	NA	NA	NA	NA	NA	NA
681	11/12/1963	NA	0	0	NA	17.6	NA	NA	NA	NA	NA	NA
682	11/13/1963	NA	0	0	NA	2.7	NA	NA	NA	NA	NA	NA
683	11/14/1963	NA	0	0	NA	8.5	NA	NA	NA	NA	NA	NA
684	11/15/1963	NA	0	0	NA	10.8	NA	NA	NA	NA	NA	NA
685	11/16/1963	NA	0	0	NA	1.6	NA	NA	NA	NA	NA	NA
686	11/17/1963	NA	0	0	NA	3.4	NA	NA	NA	NA	NA	NA
687	11/18/1963	NA	0	0	NA	18.7	NA	NA	NA	NA	NA	NA
688	11/19/1963	NA	0	0	NA	29.2	NA	NA	NA	NA	NA	NA
689	11/20/1963	NA	0	8	NA	10.5	NA	NA	NA	NA	NA	NA
690	11/21/1963	NA	8	0	NA	11.1	NA	NA	NA	NA	NA	NA
691	11/22/1963	NA	2	0	NA	0	NA	NA	NA	NA	NA	NA
692	11/23/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
693	11/24/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
694	11/25/1963	NA	0	0	NA	3	NA	NA	NA	NA	NA	NA
695	11/26/1963	NA	0	0	NA	2.4	NA	NA	NA	NA	NA	NA
696	11/27/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
697	11/28/1963	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA
