Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta D_mean_ok Station_D SWE SWE_note
2004-09-21 7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 13.6 H1LBOU01 3.8 Measured -0.598639455782313 99 Measured H1LBOU01 13.6 13.6 262.245684093472 H1LBOU01 0 interpolated
2004-09-22 8.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 39.5 H1LBOU01 1.5 Measured -0.585034013605442 100 Measured H1LBOU01 39.5 39.5 286.772479252837 H1LBOU01 0 interpolated
2004-09-23 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 25.8 H1LBOU01 2.5 Measured -0.489795918367347 100 Measured H1LBOU01 25.8 25.8 278.754991311413 H1LBOU01 0 interpolated
2004-09-24 7.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 14.2 H1LBOU01 2.8 Measured -0.35374149659864 100 Measured H1LBOU01 14.2 14.2 299.695301774079 H1LBOU01 0 interpolated
2004-09-25 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 8.8 H1LBOU01 4.2 Measured -0.408163265306122 100 Measured H1LBOU01 8.8 8.8 288.811580437876 H1LBOU01 0 interpolated
2004-09-26 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.9 H1LBOU01 0.1 H1LBOU01 3.2 Measured -0.571428571428571 100 Measured H1LBOU01 0.1 0.1 260.563242963445 H1LBOU01 0 interpolated
2004-09-27 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 3.4 H1LBOU01 5.5 Measured -0.394557823129252 100 Measured H1LBOU01 3.4 3.4 268.451623248754 H1LBOU01 0 measured
2004-09-28 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.3 H1LBOU01 6.2 Measured -0.489795918367347 100 Measured H1LBOU01 4.3 4.3 279.78756277875 H1LBOU01 0 interpolated
2004-09-29 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 27 H1LBOU01 6.3 Measured -0.489795918367347 100 Measured H1LBOU01 27 27 228.766702380669 H1LBOU01 0 interpolated
2004-09-30 8.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 2.7 Measured -0.557823129251701 100 Measured H1LBOU01 0.1 0.1 304.004436152566 H1LBOU01 0 interpolated
2004-10-01 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 0 H1LBOU01 4.4 Measured -0.353741496598639 96 Measured H1LBOU01 0 0 339.523291921267 H1LBOU01 0 interpolated
2004-10-02 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.7 H1LBOU01 0 H1LBOU01 6.3 Measured -0.190476190476191 94 Measured H1LBOU01 0 0 240.33948523669 H1LBOU01 0 interpolated
2004-10-03 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.8 H1LBOU01 0 H1LBOU01 6.6 Measured -0.462585034013605 90 Measured H1LBOU01 0 0 230.552369137905 H1LBOU01 0 interpolated
2004-10-04 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 0 H1LBOU01 8.4 Measured -0.435374149659864 90 Measured H1LBOU01 0 0 144.293996991904 H1LBOU01 0 measured
2004-10-05 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.2 H1LBOU01 0 H1LBOU01 11.6 Measured -0.0816326530612244 84 Measured H1LBOU01 0 0 161.302690300134 H1LBOU01 0 interpolated
2004-10-06 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.7 H1LBOU01 4.1 H1LBOU01 11.4 Measured -0.530612244897959 89 Measured H1LBOU01 4.1 4.1 142.425364546149 H1LBOU01 0 interpolated
2004-10-07 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 1.4 H1LBOU01 5.7 Measured -0.35374149659864 96 Measured H1LBOU01 1.4 1.4 NA H1LBOU01 0 interpolated
2004-10-08 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 11.2 H1LBOU01 4.4 Measured -0.326530612244898 97 Measured H1LBOU01 11.2 11.2 NA H1LBOU01 0 interpolated
2004-10-09 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 0 H1LBOU01 1.1 Measured -0.503401360544218 93 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-10-10 7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.5 H1LBOU01 0 H1LBOU01 -1 Measured -0.448979591836735 92 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-10-11 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7 H1LBOU01 0 H1LBOU01 -3.6 Measured -0.802721088435374 93 Measured H1LBOU01 0 0 NA H1LBOU01 0 measured
2004-10-12 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10 H1LBOU01 0 H1LBOU01 0.1 Measured -0.639455782312925 62 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-10-13 8.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 0 H1LBOU01 -0.8 Measured -0.816326530612245 94 Measured H1LBOU01 0 0 129.705072760004 H1LBOU01 0 interpolated
2004-10-14 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 -0.6 Measured -0.489795918367347 100 Measured H1LBOU01 0 0 116.638978871413 H1LBOU01 0 interpolated
2004-10-15 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.6 H1LBOU01 0.9 Measured -0.530612244897959 100 Measured H1LBOU01 3.6 3.6 124.154405539685 H1LBOU01 0 interpolated
2004-10-16 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.6 H1LBOU01 0.7 Measured -0.571428571428571 100 Measured H1LBOU01 11.6 11.6 75.2971107904631 H1LBOU01 0 interpolated
2004-10-17 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.5 H1LBOU01 0 Measured -0.557823129251701 100 Measured H1LBOU01 4.5 0 NA H1LBOU01 0 interpolated
2004-10-18 6 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.3 H1LBOU01 0.8 Measured -0.571428571428571 100 Measured H1LBOU01 9.3 9.3 NA H1LBOU01 0 measured
2004-10-19 3.3 H1LBOU01 4 H1LBOU01 0 H1LBOU01 3 H1LBOU01 0 H1LBOU01 1 Measured -0.36734693877551 97 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-10-20 4 H1LBOU01 2 H1LBOU01 0 H1LBOU01 8 H1LBOU01 3.6 H1LBOU01 4.5 Measured -0.340136054421769 51 Measured H1LBOU01 3.6 3.6 NA H1LBOU01 0 interpolated
2004-10-21 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 1.5 H1LBOU01 8.4 Measured -0.190476190476191 100 Measured H1LBOU01 1.5 1.5 NA H1LBOU01 0 interpolated
2004-10-22 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.9 H1LBOU01 0 H1LBOU01 5 Measured -0.394557823129252 80 Measured H1LBOU01 0 0 209.372063051109 H1LBOU01 0 interpolated
2004-10-23 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.8 Measured -0.476190476190476 100 Measured H1LBOU01 0 0 195.698128756173 H1LBOU01 0 interpolated
2004-10-24 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 9.4 Measured -0.36734693877551 85 Measured H1LBOU01 0 0 182.914567176143 H1LBOU01 0 interpolated
2004-10-25 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 0 H1LBOU01 9.8 Measured 0.0136054421768709 79 Measured H1LBOU01 0 0 NA H1LBOU01 0 measured
2004-10-26 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 3.3 H1LBOU01 7.1 Measured -0.217687074829932 100 Measured H1LBOU01 3.3 3.3 NA H1LBOU01 0 interpolated
2004-10-27 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.1 Measured -0.17687074829932 100 Measured H1LBOU01 0 0 117.148105814449 H1LBOU01 0 interpolated
2004-10-28 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.1 Measured -0.380952380952381 100 Measured H1LBOU01 0 0 139.2557092496 H1LBOU01 0 interpolated
2004-10-29 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.4 H1LBOU01 0 H1LBOU01 9.8 Measured -0.217687074829932 80 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-10-30 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 0.7 H1LBOU01 7 Measured -0.299319727891156 97 Measured H1LBOU01 0.7 0.7 NA H1LBOU01 0 interpolated
2004-10-31 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 0 H1LBOU01 4.2 Measured -0.571428571428571 98 Measured H1LBOU01 0 0 347.805671606577 H1LBOU01 0 interpolated
2004-11-01 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.9 Measured -0.258503401360544 100 Measured H1LBOU01 0 0 77.7147375741185 H1LBOU01 0 measured
2004-11-02 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.7 Measured -0.108843537414966 100 Measured H1LBOU01 0 0 100.670333368934 H1LBOU01 0 interpolated
2004-11-03 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 0 H1LBOU01 9.7 Measured -0.231292517006803 91 Measured H1LBOU01 0 0 NA H1LBOU01 0 interpolated
2004-11-04 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.6 H1LBOU01 0.2 H1LBOU01 6.6 Measured -0.489795918367347 100 Measured H1LBOU01 0.2 0.2 NA H1LBOU01 0 interpolated
2004-11-05 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.3 H1LBOU01 1.9 Measured -0.462585034013605 100 Measured H1LBOU01 9.3 9.3 NA H1LBOU01 0 interpolated
2004-11-06 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 -2.5 Measured -0.517006802721088 99 Measured H1LBOU01 0 0 288.937006641173 H1LBOU01 0 interpolated
2004-11-07 9 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0 H1LBOU01 -3.3 Measured -0.503401360544218 99 Measured H1LBOU01 0 0 342.536055359763 H1LBOU01 0 interpolated
2004-11-08 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 2.9 H1LBOU01 -4 Measured -0.585034013605442 98 Measured H1LBOU01 0 0 39.6228257026937 H1LBOU01 0 measured
2004-11-09 7.7 H1LBOU01 0 H1LBOU01 15 H1LBOU01 0 H1LBOU01 24.2 H1LBOU01 -2.7 Measured -0.489795918367347 99 Measured H1LBOU01 0 0 59.2521813924765 H1LBOU01 5.85714285714286 interpolated
2004-11-10 5.7 H1LBOU01 15 H1LBOU01 0 H1LBOU01 1.8 H1LBOU01 8.8 H1LBOU01 -2.8 Measured -0.408163265306122 98 Measured H1LBOU01 0 0 141.329078353851 H1LBOU01 11.7142857142857 interpolated
2004-11-11 2.3 H1LBOU01 15 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0.5 H1LBOU01 1.9 Measured -0.217687074829932 100 Measured H1LBOU01 0.5 0.5 122.450508765775 H1LBOU01 17.5714285714286 interpolated
2004-11-12 4.3 H1LBOU01 15 H1LBOU01 0 H1LBOU01 2.1 H1LBOU01 0.1 H1LBOU01 3.3 Measured -0.408163265306122 99 Measured H1LBOU01 0.1 0.1 149.205832293579 H1LBOU01 23.4285714285714 interpolated
2004-11-13 10.3 H1LBOU01 15 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.4 H1LBOU01 -3.8 Measured -0.557823129251701 99 Measured H1LBOU01 0 0 309.427834499971 H1LBOU01 29.2857142857143 interpolated
2004-11-14 8 H1LBOU01 10 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 0.1 H1LBOU01 -6.3 Measured -0.54421768707483 97 Measured H1LBOU01 0 0 353.784273133275 H1LBOU01 35.1428571428571 interpolated
2004-11-15 4.7 H1LBOU01 10 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0.3 H1LBOU01 -3.4 Measured -0.421768707482993 92 Measured H1LBOU01 0 0 314.595940566729 H1LBOU01 41 measured
2004-11-16 9.7 H1LBOU01 10 H1LBOU01 0 H1LBOU01 0 H1LBOU01 21.4 H1LBOU01 -1 Measured -0.421768707482993 100 Measured H1LBOU01 0 0 NA H1LBOU01 50.4285714285714 interpolated
2004-11-17 6.3 H1LBOU01 10 H1LBOU01 20 H1LBOU01 0 H1LBOU01 64.4 H1LBOU01 0.3 Measured -0.503401360544218 100 Measured H1LBOU01 64.4 0 276.460765134082 H1LBOU01 59.8571428571429 interpolated
2004-11-18 9.3 H1LBOU01 35 H1LBOU01 30 H1LBOU01 0 H1LBOU01 35.4 H1LBOU01 -1.5 Measured -0.476190476190476 100 Measured H1LBOU01 0 0 277.009203986418 H1LBOU01 69.2857142857143 interpolated
2004-11-19 12.3 H1LBOU01 65 H1LBOU01 10 H1LBOU01 0 H1LBOU01 15.3 H1LBOU01 -6.9 Measured -0.571428571428571 97 Measured H1LBOU01 0 0 292.857376396797 H1LBOU01 78.7142857142857 interpolated
2004-11-20 14.3 H1LBOU01 75 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9 H1LBOU01 -7 Measured -0.625850340136054 96 Measured H1LBOU01 0 0 302.118462865433 H1LBOU01 88.1428571428571 interpolated
2004-11-21 13.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 2.5 H1LBOU01 -7.5 Measured -0.680272108843537 96 Measured H1LBOU01 0 0 312.659464450245 H1LBOU01 97.5714285714286 interpolated
2004-11-22 7.3 H1LBOU01 60 H1LBOU01 10 H1LBOU01 0 H1LBOU01 52.5 H1LBOU01 -2.5 Measured -0.231292517006803 98 Measured H1LBOU01 0 0 255.948440652281 H1LBOU01 107 measured
2004-11-23 13 H1LBOU01 70 H1LBOU01 18 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 -4.6 Measured -0.639455782312925 98 Measured H1LBOU01 0 0 NA H1LBOU01 107.214285714286 interpolated
2004-11-24 NA H1LBOU01 88 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 0 H1LBOU01 -9.6 Measured -0.54421768707483 94 Measured H1LBOU01 0 0 NA H1LBOU01 107.428571428571 interpolated
2004-11-25 6.7 H1LBOU01 75 H1LBOU01 0 H1LBOU01 5.2 H1LBOU01 0 H1LBOU01 -6.5 Measured -0.244897959183673 88 Measured H1LBOU01 0 0 295.005860194817 H1LBOU01 107.642857142857 interpolated
2004-11-26 5 H1LBOU01 75 H1LBOU01 0 H1LBOU01 6.7 H1LBOU01 0 H1LBOU01 -4.3 Measured -0.19047619047619 63 Measured H1LBOU01 0 0 274.281149884397 H1LBOU01 107.857142857143 interpolated
2004-11-27 10.3 H1LBOU01 73 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 -2 Measured -0.340136054421769 99 Measured H1LBOU01 0 0 296.769550943964 H1LBOU01 108.071428571429 interpolated
2004-11-28 1.3 H1LBOU01 70 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.7 H1LBOU01 -2.3 Measured -0.421768707482993 99 Measured H1LBOU01 0 0 249.588336917178 H1LBOU01 108.285714285714 interpolated
2004-11-29 4 H1LBOU01 55 H1LBOU01 20 H1LBOU01 0.1 H1LBOU01 1.6 H1LBOU01 -1.4 Measured -0.312925170068027 100 Measured H1LBOU01 0 0 331.091937815028 H1LBOU01 108.5 interpolated
2004-11-30 NA H1LBOU01 75 H1LBOU01 0 H1LBOU01 6.8 H1LBOU01 1.2 H1LBOU01 -1.7 Measured -0.571428571428571 98 Measured H1LBOU01 0 0 NA H1LBOU01 108.714285714286 interpolated
2004-12-01 NA H1LBOU01 70 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 -0.8 Measured -0.36734693877551 100 Measured H1LBOU01 0 0 NA H1LBOU01 108.928571428571 interpolated
2004-12-02 NA H1LBOU01 70 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -3.1 Measured -0.517006802721088 99 Measured H1LBOU01 0 0 NA H1LBOU01 109.142857142857 interpolated
2004-12-03 6.4 H1LBOU01 70 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -4.3 Measured -0.598639455782313 98 Measured H1LBOU01 0 0 281.469280367632 H1LBOU01 109.357142857143 interpolated
2004-12-04 4 H1LBOU01 68 H1LBOU01 0 H1LBOU01 1.6 H1LBOU01 0 H1LBOU01 -4.3 Measured -0.408163265306122 98 Measured H1LBOU01 0 0 304.240034439326 H1LBOU01 109.571428571429 interpolated
2004-12-05 4.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 5.3 H1LBOU01 0 H1LBOU01 -2.6 Measured -0.0136054421768708 83 Measured H1LBOU01 0 0 289.99198989645 H1LBOU01 109.785714285714 interpolated
2004-12-06 12.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 -2.8 Measured -0.557823129251701 99 Measured H1LBOU01 0 0 307.929059556292 H1LBOU01 110 measured
2004-12-07 8.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 5.6 H1LBOU01 1 H1LBOU01 -1.3 Measured -0.258503401360544 93 Measured H1LBOU01 0 0 307.791509421465 H1LBOU01 109.285714285714 interpolated
2004-12-08 10 H1LBOU01 65 H1LBOU01 0 H1LBOU01 7 H1LBOU01 0 H1LBOU01 -0.8 Measured 0.17687074829932 54 Measured H1LBOU01 0 0 344.861023943081 H1LBOU01 108.571428571429 interpolated
2004-12-09 2.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 7.3 H1LBOU01 0 H1LBOU01 3.3 Measured 1.3469387755102 26 Measured H1LBOU01 0 0 355.614990170935 H1LBOU01 107.857142857143 interpolated
2004-12-10 1 H1LBOU01 65 H1LBOU01 0 H1LBOU01 7 H1LBOU01 0 H1LBOU01 4.1 Measured 1.12925170068027 39 Measured H1LBOU01 0 0 319.036669257688 H1LBOU01 107.142857142857 interpolated
2004-12-11 4.3 H1LBOU01 63 H1LBOU01 0 H1LBOU01 7.2 H1LBOU01 0 H1LBOU01 4.5 Measured 1.04761904761905 33 Measured H1LBOU01 0 0 293.18791630151 H1LBOU01 106.428571428571 interpolated
2004-12-12 2.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7.2 H1LBOU01 0 H1LBOU01 1.5 Measured 1.07482993197279 44 Measured H1LBOU01 0 0 330.380517789628 H1LBOU01 105.714285714286 interpolated
2004-12-13 2.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7.2 H1LBOU01 0 H1LBOU01 1.9 Measured 1.27891156462585 29 Measured H1LBOU01 0 0 328.202125375282 H1LBOU01 105 measured
2004-12-14 3.7 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 2.6 Measured 1.45578231292517 29 Measured H1LBOU01 0 0 284.818537813434 H1LBOU01 108.314285714286 interpolated
2004-12-15 6.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 -0.1 Measured 1.15646258503401 61 Measured H1LBOU01 0 0 297.052767231513 H1LBOU01 111.628571428571 interpolated
2004-12-16 2.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 -2.6 Measured 0.884353741496599 53 Measured H1LBOU01 0 0 184.012307818066 H1LBOU01 114.942857142857 interpolated
2004-12-17 6.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.5 H1LBOU01 -6.4 Measured -0.517006802721088 95 Measured H1LBOU01 0 0 155.318537611344 H1LBOU01 118.257142857143 interpolated
2004-12-18 6.7 H1LBOU01 60 H1LBOU01 15 H1LBOU01 0 H1LBOU01 10.2 H1LBOU01 -5.9 Measured -0.585034013605442 97 Measured H1LBOU01 0 0 241.687788532392 H1LBOU01 121.571428571429 interpolated
2004-12-19 6.7 H1LBOU01 75 H1LBOU01 10 H1LBOU01 0 H1LBOU01 2.4 H1LBOU01 -7.7 Measured -0.598639455782313 95 Measured H1LBOU01 0 0 286.36762801431 H1LBOU01 124.885714285714 interpolated
2004-12-20 11.7 H1LBOU01 85 H1LBOU01 0 H1LBOU01 1.3 H1LBOU01 0.9 H1LBOU01 -7.7 Measured -0.54421768707483 95 Measured H1LBOU01 0 0 320.071541642138 H1LBOU01 128.2 measured
2004-12-21 2.3 H1LBOU01 85 H1LBOU01 0 H1LBOU01 4.8 H1LBOU01 0.4 H1LBOU01 -7.5 Measured 0.054421768707483 96 Measured H1LBOU01 0 0 353.992756004488 H1LBOU01 130.214285714286 interpolated
2004-12-22 8.3 H1LBOU01 85 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 0.5 H1LBOU01 -10.4 Measured -0.35374149659864 93 Measured H1LBOU01 0 0 179.965675432178 H1LBOU01 132.228571428571 interpolated
2004-12-23 NA H1LBOU01 85 H1LBOU01 0 H1LBOU01 0 H1LBOU01 15.6 H1LBOU01 -3.1 Measured -0.17687074829932 98 Measured H1LBOU01 0 0 NA H1LBOU01 134.242857142857 interpolated
2004-12-24 NA H1LBOU01 85 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -1.1 Measured -0.435374149659864 100 Measured H1LBOU01 0 0 NA H1LBOU01 136.257142857143 interpolated
2004-12-25 NA H1LBOU01 85 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 Measured -0.36734693877551 94.96 Calculated H1LBOU01 0 0 NA H1LBOU01 138.271428571429 interpolated
2004-12-26 NA H1LBOU01 85 H1LBOU01 10 H1LBOU01 0 H1LBOU01 25.8 H1LBOU01 0 Measured -0.353741496598639 98.48 Calculated H1LBOU01 25.8 0 NA H1LBOU01 140.285714285714 interpolated
2004-12-27 8.7 H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.8 H1LBOU01 -4.3 Measured -0.448979591836735 98 Measured H1LBOU01 0 0 10.6576615103062 H1LBOU01 142.3 measured
2004-12-28 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -5.4 Measured -0.476190476190476 97 Measured H1LBOU01 0 0 NA H1LBOU01 150.635714285714 interpolated
2004-12-29 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -5.1 Measured -0.557823129251701 97 Measured H1LBOU01 0 0 NA H1LBOU01 158.971428571429 interpolated
2004-12-30 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 0 H1LBOU01 -5.5 Measured -0.503401360544218 97 Measured H1LBOU01 0 0 NA H1LBOU01 167.307142857143 interpolated
2004-12-31 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -1.3 Measured -0.0408163265306122 99 Measured H1LBOU01 0 0 NA H1LBOU01 175.642857142857 interpolated
2005-01-01 10.7 H1LBOU01 90 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.8 H1LBOU01 -1.7 Measured -0.312925170068027 100 Measured H1LBOU01 0 0 285.452550482963 H1LBOU01 183.978571428571 interpolated
2005-01-02 8.7 H1LBOU01 90 H1LBOU01 5 H1LBOU01 0 H1LBOU01 4.7 H1LBOU01 -4.4 Measured -0.653061224489796 98 Measured H1LBOU01 0 0 NA H1LBOU01 192.314285714286 interpolated
2005-01-03 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.2 H1LBOU01 -3.9 Measured -0.557823129251701 98 Measured H1LBOU01 0 0 NA H1LBOU01 200.65 interpolated
2005-01-04 NA H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 -1.7 Measured -0.448979591836735 99 Measured H1LBOU01 0 0 NA H1LBOU01 208.985714285714 interpolated
2005-01-05 9.3 H1LBOU01 95 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.6 H1LBOU01 -2.5 Measured -0.489795918367347 99 Measured H1LBOU01 0 0 NA H1LBOU01 217.321428571429 interpolated
2005-01-06 13.7 H1LBOU01 95 H1LBOU01 15 H1LBOU01 0 H1LBOU01 3.2 H1LBOU01 -3 Measured -0.571428571428571 99 Measured H1LBOU01 0 0 NA H1LBOU01 225.657142857143 interpolated
2005-01-07 7.3 H1LBOU01 110 H1LBOU01 15 H1LBOU01 0 H1LBOU01 3 H1LBOU01 -0.5 Measured -0.258503401360544 100 Measured H1LBOU01 0 0 NA H1LBOU01 233.992857142857 interpolated
2005-01-08 5 H1LBOU01 125 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0.6 H1LBOU01 -0.5 Measured -0.816326530612245 100 Measured H1LBOU01 0 0 201.665655551767 H1LBOU01 242.328571428571 interpolated
2005-01-09 8.7 H1LBOU01 125 H1LBOU01 0 H1LBOU01 3 H1LBOU01 0 H1LBOU01 -3 Measured -0.557823129251701 99 Measured H1LBOU01 0 0 274.513573835575 H1LBOU01 250.664285714286 interpolated
2005-01-10 4.3 H1LBOU01 125 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 0.3 H1LBOU01 0.9 Measured -0.448979591836735 100 Measured H1LBOU01 0.3 0.3 216.194796328257 H1LBOU01 259 measured
2005-01-11 5.7 H1LBOU01 125 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 0 H1LBOU01 -0.6 Measured -0.394557823129252 100 Measured H1LBOU01 0 0 260.657915792077 H1LBOU01 264.285714285714 interpolated
2005-01-12 3.3 H1LBOU01 125 H1LBOU01 4 H1LBOU01 0 H1LBOU01 7.3 H1LBOU01 0.2 Measured -0.394557823129252 100 Measured H1LBOU01 7.3 0 216.051733175869 H1LBOU01 269.571428571429 interpolated
2005-01-13 9 H1LBOU01 129 H1LBOU01 8 H1LBOU01 0 H1LBOU01 2.7 H1LBOU01 -4.1 Measured -0.54421768707483 99 Measured H1LBOU01 0 0 281.868118287383 H1LBOU01 274.857142857143 interpolated
2005-01-14 13.7 H1LBOU01 137 H1LBOU01 3 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 -5.4 Measured -0.639455782312925 97 Measured H1LBOU01 0 0 313.022198050245 H1LBOU01 280.142857142857 interpolated
2005-01-15 5 H1LBOU01 140 H1LBOU01 5 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 -6.6 Measured -0.503401360544218 97 Measured H1LBOU01 0 0 348.777048368334 H1LBOU01 285.428571428571 interpolated
2005-01-16 1 H1LBOU01 145 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 0 H1LBOU01 -7.3 Measured 0 95 Measured H1LBOU01 0 0 262.796569920995 H1LBOU01 290.714285714286 interpolated
