Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta
2015-03-12 8.3 H1LBOU01 126 H1LBOU01 0 H1LBOU01 1.5 H1LBOU01 0.4 H1LBOU01 -4.6 Measured -0.693877551020408 96 Measured H1LBOU01 0 0
2015-03-13 6 H1LBOU01 126 H1LBOU01 3 H1LBOU01 0.6 H1LBOU01 2.4 H1LBOU01 -4.9 Measured -0.598639455782313 96 Measured H1LBOU01 0 0
2015-03-14 3 H1LBOU01 129 H1LBOU01 6 H1LBOU01 0 H1LBOU01 3.3 H1LBOU01 -4 Measured -0.54421768707483 97 Measured H1LBOU01 0 0
2015-03-15 5.3 H1LBOU01 135 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 -2.2 Measured -0.707482993197279 99 Measured H1LBOU01 0 0
2015-03-16 7.7 H1LBOU01 135 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0.2 H1LBOU01 -0.1 Measured -0.802721088435374 98 Measured H1LBOU01 0.2 0
2015-03-17 5 H1LBOU01 132 H1LBOU01 0 H1LBOU01 10.5 H1LBOU01 0 H1LBOU01 2.1 Measured -0.244897959183673 73 Measured H1LBOU01 0 0
2015-03-18 0.7 H1LBOU01 130 H1LBOU01 0 H1LBOU01 11 H1LBOU01 0 H1LBOU01 1.7 Measured 0.0680272108843537 39 Measured H1LBOU01 0 0
2015-03-19 2.7 H1LBOU01 127 H1LBOU01 0 H1LBOU01 11 H1LBOU01 0 H1LBOU01 -0.5 Measured -0.0680272108843537 50 Measured H1LBOU01 0 0
2015-03-20 2.3 H1LBOU01 127 H1LBOU01 0 H1LBOU01 11 H1LBOU01 0 H1LBOU01 -0.5 Measured -0.0272108843537415 52 Measured H1LBOU01 0 0
2015-03-21 3.3 H1LBOU01 126 H1LBOU01 0 H1LBOU01 7.9 H1LBOU01 0.1 H1LBOU01 -0.6 Measured -0.408163265306122 72 Measured H1LBOU01 0 0
2015-03-22 1.7 H1LBOU01 126 H1LBOU01 0 H1LBOU01 2.8 H1LBOU01 0.7 H1LBOU01 -5.8 Measured -0.503401360544218 95 Measured H1LBOU01 0 0
2015-03-23 1 H1LBOU01 126 H1LBOU01 0 H1LBOU01 10.4 H1LBOU01 0 H1LBOU01 -1.5 Measured -0.122448979591837 44 Measured H1LBOU01 0 0
2015-03-24 3 H1LBOU01 125 H1LBOU01 0 H1LBOU01 9.4 H1LBOU01 0 H1LBOU01 1.8 Measured 0.054421768707483 76 Measured H1LBOU01 0 0
2015-03-25 2.7 H1LBOU01 125 H1LBOU01 0 H1LBOU01 10 H1LBOU01 5.6 H1LBOU01 5.1 Measured -0.394557823129252 63 Measured H1LBOU01 5.6 5.6
2015-03-26 2.3 H1LBOU01 120 H1LBOU01 0 H1LBOU01 0 H1LBOU01 22.3 H1LBOU01 2.8 Measured -0.448979591836735 100 Measured H1LBOU01 22.3 22.3
2015-03-27 4.3 H1LBOU01 115 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.7 H1LBOU01 -1.9 Measured -0.625850340136054 100 Measured H1LBOU01 0 0
2015-03-28 4.3 H1LBOU01 115 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 1.9 H1LBOU01 -3.1 Measured -0.476190476190476 98 Measured H1LBOU01 0 0
2015-03-29 2.7 H1LBOU01 115 H1LBOU01 10 H1LBOU01 0 H1LBOU01 78.7 H1LBOU01 1 Measured -0.435374149659864 100 Measured H1LBOU01 78.7 78.7
2015-03-30 7 H1LBOU01 118 H1LBOU01 5 H1LBOU01 0.1 H1LBOU01 7.1 H1LBOU01 -3.6 Measured -0.761904761904762 98 Measured H1LBOU01 0 0
2015-03-31 8.7 H1LBOU01 123 H1LBOU01 20 H1LBOU01 0 H1LBOU01 20.3 H1LBOU01 -3.4 Measured -0.707482993197279 98 Measured H1LBOU01 0 0
2015-04-01 8.3 H1LBOU01 140 H1LBOU01 30 H1LBOU01 0 H1LBOU01 15.9 H1LBOU01 -5.6 Measured -0.680272108843537 95 Measured H1LBOU01 0 0
2015-04-02 7 H1LBOU01 165 H1LBOU01 10 H1LBOU01 0.3 H1LBOU01 14.9 H1LBOU01 -6.1 Measured -0.639455782312925 95 Measured H1LBOU01 0 0
2015-04-03 6.7 H1LBOU01 170 H1LBOU01 3 H1LBOU01 0.2 H1LBOU01 4.4 H1LBOU01 -5.1 Measured -0.435374149659864 96 Measured H1LBOU01 0 0
2015-04-04 4.7 H1LBOU01 170 H1LBOU01 2 H1LBOU01 4.4 H1LBOU01 3.1 H1LBOU01 -5.3 Measured -0.557823129251701 95 Measured H1LBOU01 0 0
2015-04-05 5.7 H1LBOU01 170 H1LBOU01 0 H1LBOU01 2.3 H1LBOU01 0.6 H1LBOU01 -5.7 Measured -0.557823129251701 94 Measured H1LBOU01 0 0
2015-04-06 5 H1LBOU01 170 H1LBOU01 8 H1LBOU01 1.6 H1LBOU01 4.3 H1LBOU01 -6.1 Measured -0.625850340136054 94 Measured H1LBOU01 0 0
2015-04-07 7 H1LBOU01 178 H1LBOU01 0 H1LBOU01 9.2 H1LBOU01 0.3 H1LBOU01 -2.4 Measured -0.476190476190476 98 Measured H1LBOU01 0 0
2015-04-08 8.3 H1LBOU01 178 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 -0.9 Measured -0.517006802721088 100 Measured H1LBOU01 0 0
2015-04-09 0.7 H1LBOU01 160 H1LBOU01 0 H1LBOU01 11.4 H1LBOU01 0 H1LBOU01 2 Measured -0.149659863945578 80 Measured H1LBOU01 0 0
2015-04-10 0.3 H1LBOU01 152 H1LBOU01 0 H1LBOU01 12.2 H1LBOU01 0 H1LBOU01 5.8 Measured 0.17687074829932 60 Measured H1LBOU01 0 0
2015-04-11 2 H1LBOU01 146 H1LBOU01 0 H1LBOU01 10.1 H1LBOU01 0.2 H1LBOU01 6.9 Measured -0.0272108843537414 63 Measured H1LBOU01 0.2 0.2
2015-04-12 4 H1LBOU01 138 H1LBOU01 0 H1LBOU01 11.2 H1LBOU01 0 H1LBOU01 2.7 Measured -0.380952380952381 67 Measured H1LBOU01 0 0
2015-04-13 6.7 H1LBOU01 135 H1LBOU01 0 H1LBOU01 3.3 H1LBOU01 0.5 H1LBOU01 -0.7 Measured -0.54421768707483 80 Measured H1LBOU01 0 0
2015-04-14 5.7 H1LBOU01 132 H1LBOU01 0 H1LBOU01 9.4 H1LBOU01 0.1 H1LBOU01 1.5 Measured -0.517006802721088 71 Measured H1LBOU01 0 0.1
2015-04-15 4.7 H1LBOU01 130 H1LBOU01 0 H1LBOU01 11.9 H1LBOU01 0 H1LBOU01 7.4 Measured -0.0952380952380951 65 Measured H1LBOU01 0 0
2015-04-16 6.3 H1LBOU01 126 H1LBOU01 0 H1LBOU01 3.9 H1LBOU01 1.1 H1LBOU01 3.1 Measured -0.680272108843537 84 Measured H1LBOU01 1.1 1.1
2015-04-17 6 H1LBOU01 122 H1LBOU01 2 H1LBOU01 6.2 H1LBOU01 3.3 H1LBOU01 -0.9 Measured -0.680272108843537 75 Measured H1LBOU01 0 0
2015-04-18 5.7 H1LBOU01 118 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0.3 H1LBOU01 -4.5 Measured -0.530612244897959 95 Measured H1LBOU01 0 0
2015-04-19 6.3 H1LBOU01 118 H1LBOU01 0 H1LBOU01 12.1 H1LBOU01 0 H1LBOU01 -0.3 Measured -0.476190476190476 77 Measured H1LBOU01 0 0
2015-04-20 8 H1LBOU01 115 H1LBOU01 0 H1LBOU01 6.8 H1LBOU01 0 H1LBOU01 1.6 Measured -0.843537414965986 75 Measured H1LBOU01 0 0
2015-04-21 7.7 H1LBOU01 111 H1LBOU01 0 H1LBOU01 12.7 H1LBOU01 0 H1LBOU01 4.7 Measured -0.326530612244898 61 Measured H1LBOU01 0 0
2015-04-22 2.7 H1LBOU01 105 H1LBOU01 0 H1LBOU01 5 H1LBOU01 0 H1LBOU01 2.6 Measured -0.394557823129252 90 Measured H1LBOU01 0 0
2015-04-23 1.7 H1LBOU01 104 H1LBOU01 0 H1LBOU01 8.2 H1LBOU01 0 H1LBOU01 6.2 Measured -0.272108843537415 66 Measured H1LBOU01 0 0
2015-04-24 1 H1LBOU01 101 H1LBOU01 0 H1LBOU01 7.2 H1LBOU01 0 H1LBOU01 5.6 Measured -0.326530612244898 67 Measured H1LBOU01 0 0
2015-04-25 3 H1LBOU01 100 H1LBOU01 0 H1LBOU01 10 H1LBOU01 4.7 H1LBOU01 7.6 Measured -0.680272108843537 61 Measured H1LBOU01 4.7 4.7
2015-04-26 1.3 H1LBOU01 90 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 3.5 H1LBOU01 4.7 Measured -0.503401360544218 97 Measured H1LBOU01 3.5 3.5
2015-04-27 3 H1LBOU01 75 H1LBOU01 0 H1LBOU01 11.6 H1LBOU01 8.2 H1LBOU01 8.4 Measured -0.612244897959184 78 Measured H1LBOU01 8.2 8.2
2015-04-28 6.7 H1LBOU01 70 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 2 H1LBOU01 -0.1 Measured -0.448979591836735 100 Measured H1LBOU01 2 0
2015-04-29 4 H1LBOU01 60 H1LBOU01 0 H1LBOU01 11.8 H1LBOU01 0 H1LBOU01 -0.6 Measured -0.639455782312925 80 Measured H1LBOU01 0 0
2015-04-30 1.7 H1LBOU01 60 H1LBOU01 0 H1LBOU01 8.6 H1LBOU01 4.2 H1LBOU01 2.5 Measured -0.394557823129252 69 Measured H1LBOU01 4.2 4.2
2015-05-01 2.7 H1LBOU01 60 H1LBOU01 0 H1LBOU01 0.9 H1LBOU01 6.8 H1LBOU01 0.9 Measured -0.612244897959184 96 Measured H1LBOU01 6.8 6.8
2015-05-02 2.3 H1LBOU01 55 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 0 H1LBOU01 2.3 Measured -0.435374149659864 64 Measured H1LBOU01 0 0
2015-05-03 3.3 H1LBOU01 50 H1LBOU01 0 H1LBOU01 8.7 H1LBOU01 4 H1LBOU01 4.9 Measured -0.612244897959184 78 Measured H1LBOU01 4 4
2015-05-04 3 H1LBOU01 45 H1LBOU01 0 H1LBOU01 4 H1LBOU01 0.2 H1LBOU01 8.8 Measured -0.394557823129252 85 Measured H1LBOU01 0.2 0.2
2015-05-05 2.7 H1LBOU01 30 H1LBOU01 0 H1LBOU01 3.4 H1LBOU01 6.2 H1LBOU01 12.1 Measured -0.585034013605442 93 Measured H1LBOU01 6.2 6.2
2015-05-06 2 H1LBOU01 30 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 5.4 H1LBOU01 7.3 Measured -0.72108843537415 92 Measured H1LBOU01 5.4 5.4
2015-05-07 3.7 H1LBOU01 25 H1LBOU01 0 H1LBOU01 6.1 H1LBOU01 0.3 H1LBOU01 4.9 Measured -0.353741496598639 71 Measured H1LBOU01 0.3 0.3
2015-05-08 1.7 H1LBOU01 15 H1LBOU01 0 H1LBOU01 10.7 H1LBOU01 0 H1LBOU01 6.9 Measured -0.340136054421769 58 Measured H1LBOU01 0 0
2015-05-09 2 H1LBOU01 10 H1LBOU01 0 H1LBOU01 0.9 H1LBOU01 13.4 H1LBOU01 7.2 Measured -0.476190476190476 81 Measured H1LBOU01 13.4 13.4
2015-05-10 6.3 H1LBOU01 10 H1LBOU01 0 H1LBOU01 4.3 H1LBOU01 0.1 H1LBOU01 3.5 Measured -0.598639455782313 84 Measured H1LBOU01 0.1 0.1
2015-05-11 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 13.2 H1LBOU01 0 H1LBOU01 7.9 Measured -0.149659863945578 36 Measured H1LBOU01 0 0
2015-05-12 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12 H1LBOU01 1.6 H1LBOU01 11.3 Measured -0.557823129251701 52 Measured H1LBOU01 1.6 1.6
2015-05-13 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.8 H1LBOU01 0.1 H1LBOU01 5.2 Measured -0.639455782312925 69 Measured H1LBOU01 0.1 0.1
2015-05-14 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.2 H1LBOU01 0.5 H1LBOU01 1.9 Measured -0.612244897959184 81 Measured H1LBOU01 0.5 0.5
2015-05-15 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.9 H1LBOU01 0 H1LBOU01 4.8 Measured -0.340136054421769 62 Measured H1LBOU01 0 0
2015-05-16 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.2 H1LBOU01 0.7 H1LBOU01 6.5 Measured -0.54421768707483 68 Measured H1LBOU01 0.7 0.7
2015-05-17 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5 H1LBOU01 0 H1LBOU01 1.7 Measured -0.598639455782313 77 Measured H1LBOU01 0 0
2015-05-18 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.6 H1LBOU01 0 H1LBOU01 8.2 Measured -0.204081632653061 63 Measured H1LBOU01 0 0
2015-05-19 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 4.5 H1LBOU01 8.3 Measured -0.571428571428571 84 Measured H1LBOU01 4.5 4.5
2015-05-20 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 18 H1LBOU01 2.6 Measured -0.653061224489796 96 Measured H1LBOU01 18 18
2015-05-21 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 0.1 H1LBOU01 3.8 Measured -0.72108843537415 84 Measured H1LBOU01 0.1 0.1
2015-05-22 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.9 H1LBOU01 0 H1LBOU01 5 Measured -0.54421768707483 67 Measured H1LBOU01 0 0
2015-05-23 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.4 H1LBOU01 0 H1LBOU01 6.6 Measured -0.761904761904762 76 Measured H1LBOU01 0 0
2015-05-24 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 0 H1LBOU01 6.6 Measured -0.598639455782313 89 Measured H1LBOU01 0 0
2015-05-25 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.1 H1LBOU01 3 H1LBOU01 7 Measured -0.435374149659864 84 Measured H1LBOU01 3 3
2015-05-26 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1 H1LBOU01 0.3 H1LBOU01 2.6 Measured -0.625850340136054 100 Measured H1LBOU01 0.3 0.3
2015-05-27 6.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0.8 Measured -0.816326530612245 98 Measured H1LBOU01 0.3 0.3
2015-05-28 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.5 H1LBOU01 0.7 H1LBOU01 4.9 Measured -0.557823129251701 73 Measured H1LBOU01 0.7 0.7
2015-05-29 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.7 H1LBOU01 4.4 H1LBOU01 8.1 Measured -0.448979591836735 75 Measured H1LBOU01 4.4 4.4
2015-05-30 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 1.3 H1LBOU01 3.8 Measured -0.748299319727891 92 Measured H1LBOU01 1.3 1.3
2015-05-31 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.3 H1LBOU01 0 H1LBOU01 7.6 Measured -0.380952380952381 64 Measured H1LBOU01 0 0
2015-06-01 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.1 H1LBOU01 14.1 H1LBOU01 10.2 Measured -0.54421768707483 84 Measured H1LBOU01 14.1 14.1
2015-06-02 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 11.9 Measured -0.54421768707483 78 Measured H1LBOU01 0 0
2015-06-03 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.6 H1LBOU01 0 H1LBOU01 13.8 Measured -0.653061224489796 67 Measured H1LBOU01 0 0
2015-06-04 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.5 H1LBOU01 0 H1LBOU01 9 Measured -0.653061224489796 67 Measured H1LBOU01 0 0
2015-06-05 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 14.3 H1LBOU01 0 H1LBOU01 13.9 Measured -0.299319727891157 52 Measured H1LBOU01 0 0
2015-06-06 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 14.3 H1LBOU01 0 H1LBOU01 17.2 Measured -0.36734693877551 57 Measured H1LBOU01 0 0
2015-06-07 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4 H1LBOU01 1.7 H1LBOU01 14.3 Measured 0.0136054421768709 77 Measured H1LBOU01 1.7 1.7
2015-06-08 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.2 H1LBOU01 19.2 H1LBOU01 8.2 Measured -0.653061224489796 89 Measured H1LBOU01 19.2 19.2
2015-06-09 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.9 H1LBOU01 4.3 Measured -0.598639455782313 100 Measured H1LBOU01 3.9 3.9
2015-06-10 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.5 H1LBOU01 0 H1LBOU01 7.3 Measured -0.653061224489796 83 Measured H1LBOU01 0 0
2015-06-11 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.2 H1LBOU01 0 H1LBOU01 9.3 Measured -0.421768707482993 82 Measured H1LBOU01 0 0
2015-06-12 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6 H1LBOU01 0 H1LBOU01 14.3 Measured -0.625850340136054 80 Measured H1LBOU01 0 0
2015-06-13 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.6 H1LBOU01 34.7 H1LBOU01 15.5 Measured -0.435374149659864 71 Measured H1LBOU01 34.7 34.7
2015-06-14 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.9 H1LBOU01 0.1 H1LBOU01 13.9 Measured -0.625850340136054 75 Measured H1LBOU01 0.1 0.1
2015-06-15 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.1 H1LBOU01 0 H1LBOU01 6.8 Measured -0.653061224489796 95 Measured H1LBOU01 0 0
2015-06-16 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 0 H1LBOU01 5.4 Measured -0.72108843537415 75 Measured H1LBOU01 0 0
2015-06-17 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 2.4 H1LBOU01 5.4 Measured -0.612244897959184 71 Measured H1LBOU01 2.4 2.4
2015-06-18 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8 H1LBOU01 6.7 Measured -0.557823129251701 98 Measured H1LBOU01 8 8
2015-06-19 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 6.3 H1LBOU01 3.5 Measured -0.666666666666667 95 Measured H1LBOU01 6.3 6.3
2015-06-20 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.8 H1LBOU01 8.7 H1LBOU01 4.1 Measured -0.639455782312925 93 Measured H1LBOU01 8.7 8.7
2015-06-21 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.4 H1LBOU01 3.3 H1LBOU01 5 Measured -0.625850340136054 89 Measured H1LBOU01 3.3 3.3
2015-06-22 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 41.4 H1LBOU01 6.4 Measured -0.612244897959184 98 Measured H1LBOU01 41.4 41.4
2015-06-23 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1 H1LBOU01 10.8 H1LBOU01 3 Measured -0.612244897959184 100 Measured H1LBOU01 10.8 10.8
2015-06-24 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 2.7 H1LBOU01 4.2 Measured -0.748299319727891 98 Measured H1LBOU01 2.7 2.7
2015-06-25 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.4 H1LBOU01 0 H1LBOU01 7.7 Measured -0.517006802721088 80 Measured H1LBOU01 0 0
2015-06-26 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7 H1LBOU01 2.6 H1LBOU01 10.6 Measured -0.530612244897959 80 Measured H1LBOU01 2.6 2.6
2015-06-27 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1 H1LBOU01 17.5 H1LBOU01 9.8 Measured -0.489795918367347 98 Measured H1LBOU01 17.5 17.5
2015-06-28 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.8 H1LBOU01 0.1 H1LBOU01 8.3 Measured -0.54421768707483 86 Measured H1LBOU01 0.1 0.1
2015-06-29 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.3 H1LBOU01 0 H1LBOU01 9.8 Measured -0.489795918367347 80 Measured H1LBOU01 0 0
2015-06-30 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6 H1LBOU01 0 H1LBOU01 13 Measured -0.36734693877551 73 Measured H1LBOU01 0 0
2015-07-01 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.7 H1LBOU01 0 H1LBOU01 13.9 Measured -0.54421768707483 67 Measured H1LBOU01 0 0
2015-07-02 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 14.4 H1LBOU01 0 H1LBOU01 15.3 Measured -0.448979591836735 60 Measured H1LBOU01 0 0
2015-07-03 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.5 H1LBOU01 0 H1LBOU01 17.6 Measured -0.244897959183673 54 Measured H1LBOU01 0 0
2015-07-04 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.2 H1LBOU01 0 H1LBOU01 20 Measured -0.244897959183674 58 Measured H1LBOU01 0 0
2015-07-05 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.7 H1LBOU01 0.2 H1LBOU01 21.7 Measured -0.108843537414966 45 Measured H1LBOU01 0.2 0.2
2015-07-06 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.2 H1LBOU01 0 H1LBOU01 14.3 Measured -0.530612244897959 66 Measured H1LBOU01 0 0
2015-07-07 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 14 H1LBOU01 21 H1LBOU01 19.6 Measured -0.149659863945578 57 Measured H1LBOU01 21 21
2015-07-08 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.5 H1LBOU01 5 H1LBOU01 9.7 Measured -0.707482993197279 88 Measured H1LBOU01 5 5
2015-07-09 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 10.6 H1LBOU01 5.9 Measured -0.693877551020408 88 Measured H1LBOU01 10.6 10.6
2015-07-10 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4 H1LBOU01 0 H1LBOU01 4.2 Measured -0.625850340136054 80 Measured H1LBOU01 0 0
2015-07-11 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.9 H1LBOU01 0 H1LBOU01 10.5 Measured -0.312925170068027 66 Measured H1LBOU01 0 0
2015-07-12 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 7.5 H1LBOU01 11.9 Measured -0.462585034013605 71 Measured H1LBOU01 7.5 7.5
2015-07-13 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.1 H1LBOU01 9.2 Measured -0.612244897959184 100 Measured H1LBOU01 12.1 12.1
2015-07-14 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 12.1 H1LBOU01 10.6 Measured -0.598639455782313 100 Measured H1LBOU01 12.1 12.1
2015-07-15 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.6 H1LBOU01 0.4 H1LBOU01 9.9 Measured -0.612244897959184 86 Measured H1LBOU01 0.4 0.4
2015-07-16 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 1.7 H1LBOU01 14.4 Measured -0.36734693877551 81 Measured H1LBOU01 1.7 1.7
2015-07-17 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.3 H1LBOU01 0.1 H1LBOU01 18 Measured -0.231292517006803 65 Measured H1LBOU01 0.1 0.1
2015-07-18 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.1 H1LBOU01 0.7 H1LBOU01 19.1 Measured -0.340136054421769 60 Measured H1LBOU01 0.7 0.7
2015-07-19 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.8 H1LBOU01 4 H1LBOU01 15.8 Measured -0.380952380952381 74 Measured H1LBOU01 4 4
2015-07-20 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.3 H1LBOU01 3.1 H1LBOU01 11.8 Measured -0.680272108843537 81 Measured H1LBOU01 3.1 3.1
2015-07-21 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.8 H1LBOU01 0.3 H1LBOU01 15.9 Measured -0.462585034013605 84 Measured H1LBOU01 0.3 0.3
2015-07-22 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.9 H1LBOU01 0 H1LBOU01 20.5 Measured -0.163265306122449 58 Measured H1LBOU01 0 0
2015-07-23 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 0.2 H1LBOU01 13.1 Measured -0.625850340136054 82 Measured H1LBOU01 0.2 0.2
2015-07-24 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2 H1LBOU01 0 H1LBOU01 15.6 Measured -0.462585034013605 69 Measured H1LBOU01 0 0
2015-07-25 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.6 H1LBOU01 2.3 H1LBOU01 13.4 Measured -0.829931972789116 81 Measured H1LBOU01 2.3 2.3
2015-07-26 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8 H1LBOU01 0.8 H1LBOU01 7.3 Measured -0.585034013605442 73 Measured H1LBOU01 0.8 0.8
2015-07-27 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 19.2 H1LBOU01 8.4 Measured -0.639455782312925 96 Measured H1LBOU01 19.2 19.2
2015-07-28 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 4.5 H1LBOU01 8 Measured -0.571428571428571 91 Measured H1LBOU01 4.5 4.5
2015-07-29 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 4.8 H1LBOU01 7.6 Measured -0.693877551020408 86 Measured H1LBOU01 4.8 4.8
2015-07-30 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.4 H1LBOU01 0 H1LBOU01 6.4 Measured -0.598639455782313 78 Measured H1LBOU01 0 0
2015-07-31 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.8 H1LBOU01 0 H1LBOU01 6.9 Measured -0.557823129251701 75 Measured H1LBOU01 0 0
2015-08-01 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.5 H1LBOU01 0.1 H1LBOU01 13.3 Measured -0.285714285714286 51 Measured H1LBOU01 0.1 0.1
2015-08-02 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.4 H1LBOU01 0.1 H1LBOU01 13.9 Measured -0.36734693877551 65 Measured H1LBOU01 0.1 0.1
2015-08-03 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.6 H1LBOU01 0 H1LBOU01 16.8 Measured -0.231292517006803 56 Measured H1LBOU01 0 0
